school_id,name,country,base_url,careers_link,ats_platform,confidence,notes,scraper_status
1761,Koç University,Turkey,https://www.ku.edu.tr/,https://jobs.ku.edu.tr/,own website,high,hand-verified-sync,generic scraper
1762,Sabancı University,Turkey,https://www.sabanciuniv.edu/,https://www.sabanciuniv.edu/en/academic-positions,own website,high,hand-verified-sync,generic scraper
1763,University of Birmingham,United Kingdom,https://www.birmingham.ac.uk/,https://edzz.fa.em3.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_6001/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000002904064,Oracle Cloud HCM,high,OK:10,adapter built
1764,University of Bristol,United Kingdom,https://www.bristol.ac.uk/,https://www.bristol.ac.uk/jobs/find/,own website,,,generic scraper
1765,University of Cambridge,United Kingdom,https://www.cam.ac.uk/,https://www.cam.ac.uk/jobs/search,own website,,,generic scraper
1766,University of Warwick,United Kingdom,https://www.warwick.ac.uk/,https://warwick-careers.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-4/user-11595/xf-287774c8e052/candidate/jobboard/vacancy/3/adv/,own website,,,generic scraper
1767,University of Edinburgh,United Kingdom,https://www.ed.ac.uk/,https://www.jobs.ac.uk/search/?keywords=University%20of%20Edinburgh,own website,,,generic scraper
1768,University of Glasgow,United Kingdom,https://www.gla.ac.uk/,https://www.jobs.gla.ac.uk/jobs?source=google.com,own website,,,generic scraper
1769,University of Leeds,United Kingdom,https://www.leeds.ac.uk/,https://jobs.leeds.ac.uk/vacancies.aspx?cat=200,own website,,,generic scraper
1770,Imperial College London,United Kingdom,https://www.imperial.ac.uk/,https://www.imperial.ac.uk/jobs/search-jobs/?,own website,,,generic scraper
1771,King's College London,United Kingdom,https://www.kcl.ac.uk/,https://www.kcl.ac.uk/jobs/search?term=,own website,,,generic scraper
1772,London Business School,United Kingdom,https://www.london.edu/,https://jobsearch.london.edu/,own website,,,generic scraper
1773,London School of Economics and Political Science,United Kingdom,https://www.lse.ac.uk/,https://jobs.lse.ac.uk/V2/Vacancy/Index?enc=HRIqN026cS+vCbCYvrmuUlRuC79/39yknYl6JyVFAq0mun48UhH8QAr+8i5zlZ1Iopg1CFFQVvSCOnD76tE5697cs+NZYbkYpVmUd+mthuk=,own website,,,generic scraper
1774,University College London,United Kingdom,https://www.ucl.ac.uk/,https://www.ucl.ac.uk/work-at-ucl/search-ucl-jobs,own website,,,generic scraper
1775,University of Manchester,United Kingdom,https://www.manchester.ac.uk/,https://www.jobs.manchester.ac.uk/Home/Job,own website,,,generic scraper
1776,University of Oxford,United Kingdom,https://www.ox.ac.uk/,https://my.corehr.com/pls/uoxrecruit/erq_search_version_4.start_search_with_params?p_company=10&p_internal_external=E&p_display_in_irish=N&p_competition_type=AC&p_force_type=E,CoreHR,,,"blocked (CAPTCHA/WAF, confirmed)"
1777,University of St Andrews,United Kingdom,https://www.st-andrews.ac.uk/,https://www.vacancies.st-andrews.ac.uk/V2/Vacancy/Index?enc=HRIqN026cS+vCbCYvrmuUlRuC79/39yknYl6JyVFAq0mun48UhH8QAr+8i5zlZ1Iopg1CFFQVvSCOnD76tE5697cs+NZYbkYpVmUd+mthuk=,own website,,,generic scraper
1778,Australian National University,Australia,https://www.anu.edu.au/,https://jobs.anu.edu.au/jobs/search?page=1&category_uids%5B%5D=37694d529bb555c68f1e76ddc653d496&query=,own website,high,OK-2hop:OK:6,generic scraper
1779,University of Canberra,Australia,https://www.canberra.edu.au/,https://uctalent.canberra.edu.au/cw/en/listing.html,own website,,,generic scraper
1780,University of New England,Australia,https://www.une.edu.au/,https://www.une.edu.au/jobs-at-une/current,own website,,,generic scraper
1781,Charles Sturt University,Australia,https://www.csu.edu.au/,https://external-jobs.csu.edu.au/cw/en/listing,own website,,,generic scraper
1782,Avondale University,Australia,https://www.avondale.edu.au/,https://www.avondale.edu.au/jobs/,own website,,,generic scraper
1783,Southern Cross University,Australia,https://www.scu.edu.au/,"https://scu.nga.net.au/cp/index.cfm?event=jobs.home&CurATC=SCUV&CurBID=51DD8D38%2D4B88%2D7392%2DACDD%2DED0640CCE5F0&persistVariables=CurATC,CurBID&rmuh=15EDB634969DDC3C00315ACF8D676E85FD9E305F",PageUp/NGA,,,"blocked (CAPTCHA/WAF, confirmed)"
1784,University of Newcastle,Australia,https://www.newcastle.edu.au/,https://www.newcastle.edu.au/our-uni/jobs/job-vacancies/external,own website,,,generic scraper
1785,Alphacrucis University College,Australia,https://www.ac.edu.au/,https://www.ac.edu.au/job-opportunities/,own website,,,generic scraper
1786,Australian Catholic University,Australia,https://www.acu.edu.au/,https://www.acu.edu.au/about-acu/careers-at-acu/how-to-apply/job-vacancies,own website,,,generic scraper
1787,Excelsia College,Australia,https://www.excelsia.edu.au/,https://employmenthero.com/jobs/organisations/excelsia-university-college/,own website,,,generic scraper
1788,Macquarie University,Australia,https://www.mq.edu.au/,https://mq.wd3.myworkdayjobs.com/CareersatMQ,Workday,high,OK:8 [playwright],adapter built
1789,University of New South Wales,Australia,https://www.unsw.edu.au/,https://external-careers.jobs.unsw.edu.au/,own website,,,generic scraper
1790,University of Sydney,Australia,https://www.sydney.edu.au/,https://usyd.wd105.myworkdayjobs.com/USYD_EXTERNAL_CAREER_SITE/jobs,Workday,high,OK-2hop:OK:8 [playwright],adapter built
1791,University of Technology Sydney,Australia,https://www.uts.edu.au/,https://recruitment.uts.edu.au/OA_HTML/OA.jsp?OAFunc=IRC_VIS_HOME_NEW_JOBS&_ti=620357091&oapc=2&oas=1N5G4mzcqWkf6lkmKhbEMw..,own website,,,generic scraper
1792,Western Sydney University,Australia,https://www.westernsydney.edu.au/,https://www.westernsydney.edu.au/careers/jobs,own website,high,OK-2hop:OK:7,generic scraper
1793,University of Wollongong,Australia,https://www.uow.edu.au/,https://ejgl.fa.ap1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOW/jobs,Oracle Cloud HCM,,,generic scraper
1794,Charles Darwin University,Australia,https://www.cdu.edu.au/,https://cdu.t1cloud.com/T1Default/CiAnywhere/Web/CDU/OrganisationManagement/JobBoardEnquiry?f=%24ORG.REC.EXJOBB.ENQ&h=P4qJOSCldv&t=1B453F2F&suite=CES&pagekey=20260902210555,own website,,,generic scraper
1796,Griffith University,Australia,https://www.griffith.edu.au/,https://jobs.smartrecruiters.com/GriffithUniversity/careers,SmartRecruiters,,,generic scraper
1797,Queensland University of Technology,Australia,https://www.qut.edu.au/,https://qut.nga.net.au/cp/index.cfm?event=jobs.listJobs&jobListid=73e3bb51-1aa7-db29-2ea3-52af99b4f747,PageUp/NGA,,,"blocked (CAPTCHA/WAF, confirmed)"
1798,University of Queensland,Australia,https://www.uq.edu.au/,https://uq.wd3.myworkdayjobs.com/uqcareers,Workday,,,adapter built
1799,Bond University,Australia,https://www.bond.edu.au/,https://bond.edu.au/our-university/careers-at-bond/jobs-at-bond,own website,,,generic scraper
1800,CQUniversity,Australia,https://www.cqu.edu.au/,https://careers.cqu.edu.au/go/Academic-&-ELICOS-Jobs/7956910/,own website,,,generic scraper
1801,University of the Sunshine Coast,Australia,https://www.usc.edu.au/,https://careers.usc.edu.au/jobs/search,own website,,,generic scraper
1802,University of Southern Queensland,Australia,https://www.unisq.edu.au/,https://usq.nga.net.au/cp/index.cfm?audiencetypecode=ext,PageUp/NGA,,,"blocked (CAPTCHA/WAF, confirmed)"
1803,James Cook University,Australia,https://www.jcu.edu.au/,https://careers.jcu.edu.au/jobs/search,own website,,,generic scraper
1804,Australian Institute of Business,Australia,https://www.aib.edu.au/,https://www.aib.edu.au/about-us/positions-available/,own website,,,generic scraper
1805,Flinders University,Australia,https://www.flinders.edu.au/,https://flinders.wd3.myworkdayjobs.com/flinders_employment,Workday,high,OK-2hop:OK:10,adapter built
1806,Torrens University Australia,Australia,https://www.torrens.edu.au/,https://strayer.wd1.myworkdayjobs.com/en-US/ANZ_TUA_External1,Workday,high,OK-2hop:OK:6,adapter built
1807,University of Adelaide,Australia,https://www.adelaide.edu.au/,https://careers.adelaide.edu.au/,own website,,,generic scraper
1808,Adelaide University,Australia,https://www.unisa.edu.au/,https://jobs.adelaide.edu.au/jobs/search,own website,,,generic scraper
1809,University of Tasmania,Australia,https://www.utas.edu.au/,https://careers.utas.edu.au/en/listing/,own website,high,OK-2hop:OK:6 [playwright],generic scraper
1810,Federation University Australia,Australia,https://www.federation.edu.au/,https://wd105.myworkdaysite.com/recruiting/federation/Federation_Careers,Workday,,,generic scraper
1811,Deakin University,Australia,https://www.deakin.edu.au/,https://careers.pageuppeople.com/949/cw/en/listing/,PageUp,,,generic scraper (verified working)
1812,La Trobe University,Australia,https://www.latrobe.edu.au/,https://jobs.latrobe.edu.au/en/listing/,own website,,,generic scraper
1813,Monash University,Australia,https://www.monash.edu/,https://careers.pageuppeople.com/513/cw/en/listing,PageUp,,,generic scraper (verified working)
1814,RMIT University,Australia,https://www.rmit.edu.au/,https://rmit.wd3.myworkdayjobs.com/RMIT_Careers,Workday,,,adapter built
1815,Swinburne University of Technology,Australia,https://www.swinburne.edu.au/,"https://swinjobs.nga.net.au/cp/index.cfm?event=jobs.listJobs&jobListid=1e31354d-ae80-9f9a-6321-5b3e8846b9e0&AudienceTypeCode=EXT&unpersistVars=CurATC,CurBID,jobListid&rmuh=A703045E85CF1618241426410433C711F3C4108C",PageUp/NGA,,,"blocked (CAPTCHA/WAF, confirmed)"
1816,University of Melbourne,Australia,https://www.unimelb.edu.au/,https://unimelb.wd105.myworkdayjobs.com/UoM_External_Career,Workday,high,OK-2hop:OK:6 [playwright],adapter built
1817,Victoria University,Australia,https://www.vu.edu.au/,https://fa-ercy-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/jobs,Oracle Cloud HCM,,,adapter built
1818,University of Notre Dame Australia,Australia,https://www.nd.edu.au/,https://search.nd.edu.au/s/search.html?collection=und~sp-jobs&profile=jobs,own website,high,OK-2hop:OK:8 [playwright],generic scraper
1819,Curtin University,Australia,https://www.curtin.edu.au/,https://staff.curtin.edu.au/job-vacancies/,own website,,,generic scraper
1820,Edith Cowan University,Australia,https://www.ecu.edu.au/,https://ecu.nga.net.au/cp/index.cfm?event=jobs.listJobs&jobListid=52d30031-d147-1b48-1974-6d5424ffc295&rmuh=745663EEECEB1C59E8FEC17632E47F32D92BE092,PageUp/NGA,,,"blocked (CAPTCHA/WAF, confirmed)"
1821,Murdoch University,Australia,https://www.murdoch.edu.au/,https://murdoch.wd3.myworkdayjobs.com/MurdochCareers,Workday,,,adapter built
1822,University of Western Australia,Australia,https://www.uwa.edu.au/,https://external.jobs.uwa.edu.au/jobs/search,own website,,,generic scraper
1823,Auckland University of Technology,New Zealand,https://www.aut.ac.nz/,https://careers.aut.ac.nz/jobs,own website,high,"Confirmed live listings page, powered by Snaphire ATS",generic scraper
1824,University of Auckland,New Zealand,https://www.auckland.ac.nz/,https://jobs.smartrecruiters.com/TheUniversityOfAuckland/,SmartRecruiters,high,Confirmed live SmartRecruiters listings with ~20 open roles,adapter built
1825,University of Canterbury,New Zealand,https://www.canterbury.ac.nz/,https://jobs.canterbury.ac.nz/search,own website,high,"Direct search/listings page, 33 vacancies reported",generic scraper
1826,University of Otago,New Zealand,https://www.otago.ac.nz/,https://otago.taleo.net/careersection/2/moresearch.ftl,Taleo,high,Direct Taleo career section job list,generic scraper (verified working)
1827,University of Waikato,New Zealand,https://www.waikato.ac.nz/,https://elhs.fa.ap1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/jobs?lastSelectedFacet=TITLES&mode=location&selectedTitlesFacet=UOW_ACADEMIC,Oracle Cloud HCM,high,Direct current vacancies listing page,adapter built
1828,Lincoln University,New Zealand,https://www.lincoln.ac.nz/,https://careers.lincoln.ac.nz/search,own website,high,Direct search/listings page,generic scraper
1829,Massey University,New Zealand,https://www.massey.ac.nz/,https://massey.t1cloud.com/T1Default/CiAnywhere/Web/MASSEY/OrganisationManagement/JobBoardEnquiry?f=%24ORG.REC.EXJOBB.ENQ&suite=CES&G=5bca84fd-f451-42ff-a6d8-98078988867f,own website,high,Confirmed direct listing link on jobs-at-massey hub page,generic scraper
1830,Victoria University of Wellington,New Zealand,https://www.wgtn.ac.nz/,https://ejye.fa.ap1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000002931158,Oracle Cloud HCM,high,Confirmed direct portal link from wgtn.ac.nz/jobs hub page,adapter built
1831,City University of Hong Kong,Hong Kong,https://www.cityu.edu.hk/,https://jobs1.cityu.edu.hk/apply/Default.aspx?jobtype=ACAD,own website,high,"CityUHK e-Recruitment System, filtered to academic job type",generic scraper
1833,HKCT Institute of Higher Education,Hong Kong,https://www.hkct.edu.hk/,https://www.hkct.edu.hk/en/abouthkct/join-us,own website,high,Join Us page directly lists current academic/admin openings,generic scraper
1834,Hong Kong Baptist University,Hong Kong,https://www.hkbu.edu.hk/,https://fa-ewqq-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/hkbu/requisitions,Oracle Cloud HCM,high,Linked from HRO employment opportunities page (hro.hkbu.edu.hk),adapter built
1835,Hong Kong Chu Hai College,Hong Kong,https://www.chuhai.edu.hk/,https://www.chuhai.edu.hk/en/page/jobs?id=b9f07df8-bc36-430a-91ea-b8f196e36f18,own website,high,Direct careers page listing open-rank academic and dean positions,generic scraper
1836,Hong Kong Metropolitan University,Hong Kong,https://www.hkmu.edu.hk/,https://hkmu.taleo.net/careersection/ex_full_time/jobsearch.ftl?lang=en&portal=101430233,Taleo,,,generic scraper (verified working)
1837,Hong Kong Nang Yan College of Higher Education,Hong Kong,https://www.ny.edu.hk/,,,,,
1838,Hong Kong Shue Yan University,Hong Kong,https://www.hksyu.edu/,https://www.hksyu.edu/en/snippets/external-vacancy,own website,high,External Vacancies page,generic scraper
1839,Lingnan University,Hong Kong,https://www.ln.edu.hk/,https://lingnan.csod.com/ux/ats/careersite/4/home?c=lingnan&cfdd[0][id]=151&cfdd[0][options][0]=101,Cornerstone OnDemand,high,CSOD careersite linked from ln.edu.hk/job-vacancies (Lingnan-60 Global Talent Recruitment),adapter built
1840,Saint Francis University,Hong Kong,https://www.sfu.edu.hk/,https://www.sfu.edu.hk/en/career/academic-teaching-positions/index.html,own website,high,Academic/Teaching Positions page,generic scraper
1841,Technological and Higher Education Institute of Hong Kong,Hong Kong,https://www.thei.edu.hk/,https://www.thei.edu.hk/about-thei/career-opportunities,own website,high,Career Opportunities page listing Teaching and Academic Posts,generic scraper
1842,The Chinese University of Hong Kong,Hong Kong,https://www.cuhk.edu.hk/,https://cuhk.taleo.net/careersection/cu_career_teach/jobsearch.ftl?lang=en&portal=10115020119,Taleo,high,"Professoriate, Teaching & Research Academic Posts search portal (career.cuhk.edu.hk redirects to HRO page linking here)",generic scraper (verified working)
1843,The Hang Seng University of Hong Kong,Hong Kong,https://www.hsu.edu.hk/,https://www.hsu.edu.hk/en/job-opportunities/,own website,high,Job Openings page,generic scraper
1844,The Hong Kong Polytechnic University,Hong Kong,https://www.polyu.edu.hk/,https://jobs.polyu.edu.hk/academic.php,own website,high,"Academic/Teaching/Clinical Posts listing, linked from polyu.edu.hk/hro/careers external advertisements hub",generic scraper
1845,The Hong Kong University of Science and Technology,Hong Kong,https://www.ust.hk/,https://hkustcareers.hkust.edu.hk/join-us/current-opening/academic-careers,own website,high,Academic Careers current openings page,generic scraper
1846,The University of Hong Kong,Hong Kong,https://www.hku.hk/,https://jobs.hku.hk/,own website,high,"HKU Careers portal, confirmed PageUp-powered with direct academic listings",generic scraper
1847,Tung Wah College,Hong Kong,https://www.twc.edu.hk/,https://careers.twc.edu.hk/search/?createNewAlert=false&q=&optionsFacetsDD_department=Academic+Staff&optionsFacetsDD_dept=,own website,,,generic scraper
1848,UOW College Hong Kong,Hong Kong,https://www.uowchk.edu.hk/,https://www.uowchk.edu.hk/working-with-us/,own website,high,Working With Us page directly lists current openings incl. Lecturer/Senior Lecturer roles,generic scraper
1849,University of Macau,Macau,https://www.career.admo.um.edu.mo/,https://career.admo.um.edu.mo/,own website,high,This is the base_url; confirmed direct career portal listing multiple faculty positions,generic scraper
1850,Macao Polytechnic University,Macau,https://www.ipm.edu.mo/,https://earth.ipm.edu.mo/store/en/pre/notification/page/home,own website,high,hand-verified-sync,generic scraper
